program_started : 1563809268853829 : 8537
circBuffer.txt not found!
Starting with clean buffers
sent_message : 1563814430927102 : 10.0.85.58
sent_message : 1563814431124740 : 10.0.85.58
sent_message : 1563814431371949 : 10.0.85.58
sent_message : 1563814431586421 : 10.0.85.58
sent_message : 1563814431760301 : 10.0.85.58
sent_message : 1563814431938886 : 10.0.85.58
sent_message : 1563814432148101 : 10.0.85.58
sent_message : 1563814432484380 : 10.0.85.58
sent_message : 1563814432725387 : 10.0.85.58
sent_message : 1563814432936712 : 10.0.85.58
sent_message : 1563814433139551 : 10.0.85.58
sent_message : 1563814433347711 : 10.0.85.58
sent_message : 1563814433535610 : 10.0.85.58
sent_message : 1563814433708284 : 10.0.85.58
sent_message : 1563814433893935 : 10.0.85.58
sent_message : 1563814434223514 : 10.0.85.58
sent_message : 1563814434460592 : 10.0.85.58
sent_message : 1563814434656678 : 10.0.85.58
sent_message : 1563814434856002 : 10.0.85.58
sent_message : 1563814435023080 : 10.0.85.58
sent_message : 1563814435213630 : 10.0.85.58
sent_message : 1563814435398505 : 10.0.85.58
sent_message : 1563814435554083 : 10.0.85.58
sent_message : 1563814435801679 : 10.0.85.58
sent_message : 1563814436085674 : 10.0.85.58
sent_message : 1563814436287741 : 10.0.85.58
sent_message : 1563814436503128 : 10.0.85.58
sent_message : 1563814436690928 : 10.0.85.58
sent_message : 1563814436875242 : 10.0.85.58
sent_message : 1563814437068044 : 10.0.85.58
sent_message : 1563814437248987 : 10.0.85.58
sent_message : 1563814437409424 : 10.0.85.58
sent_message : 1563814437646996 : 10.0.85.58
sent_message : 1563814437943824 : 10.0.85.58
sent_message : 1563814438165033 : 10.0.85.58
sent_message : 1563814438364984 : 10.0.85.58
sent_message : 1563814438572727 : 10.0.85.58
sent_message : 1563814438775548 : 10.0.85.58
sent_message : 1563814438969840 : 10.0.85.58
sent_message : 1563814439134466 : 10.0.85.58
sent_message : 1563814439406156 : 10.0.85.58
sent_message : 1563814439699945 : 10.0.85.58
sent_message : 1563814439915187 : 10.0.85.58
sent_message : 1563814440103462 : 10.0.85.58
sent_message : 1563814440342066 : 10.0.85.58
sent_message : 1563814440557696 : 10.0.85.58
sent_message : 1563814440763178 : 10.0.85.58
sent_message : 1563814440962604 : 10.0.85.58
sent_message : 1563814441218771 : 10.0.85.58
sent_message : 1563814441475559 : 10.0.85.58
sent_message : 1563814441710095 : 10.0.85.58
sent_message : 1563814441940947 : 10.0.85.58
sent_message : 1563814442127321 : 10.0.85.58
sent_message : 1563814442333094 : 10.0.85.58
sent_message : 1563814442515881 : 10.0.85.58
sent_message : 1563814442727933 : 10.0.85.58
sent_message : 1563814442973068 : 10.0.85.58
sent_message : 1563814443264030 : 10.0.85.58
sent_message : 1563814443494855 : 10.0.85.58
sent_message : 1563814443713637 : 10.0.85.58
sent_message : 1563814443954411 : 10.0.85.58
sent_message : 1563814444159658 : 10.0.85.58
sent_message : 1563814444384816 : 10.0.85.58
sent_message : 1563814444593086 : 10.0.85.58
sent_message : 1563814445112365 : 10.0.85.58
sent_message : 1563814445658163 : 10.0.85.58
sent_message : 1563814445943580 : 10.0.85.58
sent_message : 1563814446169891 : 10.0.85.58
sent_message : 1563814446363063 : 10.0.85.58
sent_message : 1563814446548451 : 10.0.85.58
sent_message : 1563814446917444 : 10.0.85.58
sent_message : 1563814447159648 : 10.0.85.58
sent_message : 1563814447396786 : 10.0.85.58
sent_message : 1563814447613465 : 10.0.85.58
sent_message : 1563814447837086 : 10.0.85.58
sent_message : 1563814448048785 : 10.0.85.58
sent_message : 1563814448257950 : 10.0.85.58
sent_message : 1563814448525739 : 10.0.85.58
sent_message : 1563814448823273 : 10.0.85.58
sent_message : 1563814449052659 : 10.0.85.58
sent_message : 1563814449260998 : 10.0.85.58
